time,city,T,P,W_speed,W_chill,Humidity,Visibility,Ppt
2012-07-20T03:00:00,San Francisco,52,1018,6,50,100,0,0.1
2012-07-20T06:00:00,San Francisco,52,1019,6,49,98,0,0.1
2012-07-20T09:00:00,San Francisco,55,1019,7,53,96,3,0.0
2012-07-20T12:00:00,San Francisco,60,1020,10,56,90,10,0.1
2012-07-20T15:00:00,San Francisco,62,1019,14,58,86,9,0.2
2012-07-20T18:00:00,San Francisco,59,1018,14,55,88,9,0.2
2012-07-20T21:00:00,San Francisco,55,1018,12,52,93,10,0.0
2012-07-21T00:00:00,San Francisco,54,1018,8,52,97,7,0.1
2012-07-21T03:00:00,San Francisco,54,1017,6,53,100,0,0.1
2012-07-21T06:00:00,San Francisco,54,1017,4,53,99,0,0.1
2012-07-21T09:00:00,San Francisco,60,1017,5,58,96,3,0.0
2012-07-21T12:00:00,San Francisco,68,1017,8,64,89,10,0.1
2012-07-21T15:00:00,San Francisco,69,1016,11,66,86,10,0.1
2012-07-21T18:00:00,San Francisco,65,1015,11,64,86,10,0.1
2012-07-21T21:00:00,San Francisco,60,1015,9,59,90,10,0.0
2012-07-22T00:00:00,San Francisco,57,1015,7,55,95,7,0.0
2012-07-22T03:00:00,San Francisco,54,1014,5,53,99,0,0.0
2012-07-22T06:00:00,San Francisco,53,1014,4,53,98,0,0.1
2012-07-22T09:00:00,San Francisco,58,1015,6,56,95,3,0.0
2012-07-22T12:00:00,San Francisco,64,1015,10,62,87,10,0.1
2012-07-22T15:00:00,San Francisco,66,1015,13,64,85,10,0.1
2012-07-22T18:00:00,San Francisco,63,1014,13,62,86,10,0.1
2012-07-22T21:00:00,San Francisco,59,1014,11,58,90,10,0.0
2012-07-23T00:00:00,San Francisco,56,1014,9,53,95,10,0.0
2012-07-23T03:00:00,San Francisco,53,1014,8,50,98,7,0.0
2012-07-23T06:00:00,San Francisco,53,1014,7,50,98,1,0.1
2012-07-23T09:00:00,San Francisco,57,1015,7,54,94,5,0.0
2012-07-23T12:00:00,San Francisco,62,1015,9,59,87,10,0.1
2012-07-23T15:00:00,San Francisco,65,1014,12,62,85,9,0.2
2012-07-23T18:00:00,San Francisco,62,1014,12,60,88,9,0.2
2012-07-23T21:00:00,San Francisco,57,1014,9,55,93,7,0.1
2012-07-24T00:00:00,San Francisco,55,1015,8,52,96,2,0.2
2012-07-24T03:00:00,San Francisco,51,1015,7,49,96,1,0.1
2012-07-24T06:00:00,San Francisco,52,1015,6,49,96,3,0.0
2012-07-24T09:00:00,San Francisco,56,1016,6,53,89,10,0.0
2012-07-24T12:00:00,San Francisco,61,1016,9,58,82,10,0.0
2012-07-24T15:00:00,San Francisco,63,1016,13,61,82,10,0.1
2012-07-24T18:00:00,San Francisco,60,1015,13,58,86,9,0.1
2012-07-24T21:00:00,San Francisco,56,1016,11,53,92,10,0.0
2012-07-25T00:00:00,San Francisco,53,1016,9,50,96,10,0.1
2012-07-25T03:00:00,San Francisco,50,1016,7,47,98,7,0.1
2012-07-25T06:00:00,San Francisco,51,1016,6,47,99,1,0.1
2012-07-25T09:00:00,San Francisco,55,1017,7,50,93,5,0.0
2012-07-25T12:00:00,San Francisco,59,1017,10,54,85,10,0.1
2012-07-25T15:00:00,San Francisco,60,1017,12,55,84,9,0.2
2012-07-25T18:00:00,San Francisco,57,1016,12,53,88,8,0.3
2012-07-25T21:00:00,San Francisco,54,1016,10,51,92,4,0.3
2012-07-26T00:00:00,San Francisco,52,1016,8,49,95,1,0.1
2012-07-26T03:00:00,San Francisco,50,1015,7,48,99,0,0.0
2012-07-26T06:00:00,San Francisco,51,1015,6,47,98,1,0.1
2012-07-26T09:00:00,San Francisco,54,1016,7,50,92,5,0.0
2012-07-26T12:00:00,San Francisco,58,1017,10,54,84,10,0.1
2012-07-26T15:00:00,San Francisco,60,1017,13,55,84,9,0.2
2012-07-26T18:00:00,San Francisco,58,1016,13,53,88,9,0.1
2012-07-26T21:00:00,San Francisco,54,1016,10,51,92,10,0.0
2012-07-27T00:00:00,San Francisco,52,1016,8,49,96,10,0.1
2012-07-27T03:00:00,San Francisco,51,1016,8,48,99,10,0.1
2012-07-27T06:00:00,San Francisco,51,1016,8,47,98,10,0.1
2012-07-27T09:00:00,San Francisco,54,1017,9,50,94,10,0.0
2012-07-27T12:00:00,San Francisco,58,1018,10,53,88,10,0.2
2012-07-27T15:00:00,San Francisco,59,1018,13,54,87,8,0.3
2012-07-27T18:00:00,San Francisco,57,1017,13,52,90,7,0.1
2012-07-27T21:00:00,San Francisco,54,1017,10,51,94,7,0.1
2012-07-28T00:00:00,San Francisco,53,1018,8,50,98,1,0.2
2012-07-28T03:00:00,San Francisco,51,1018,7,49,100,0,0.1
2012-07-28T06:00:00,San Francisco,52,1018,6,49,99,0,0.1
2012-07-28T09:00:00,San Francisco,56,1018,6,52,96,3,0.0
2012-07-28T12:00:00,San Francisco,60,1019,9,57,90,10,0.1
2012-07-28T15:00:00,San Francisco,62,1018,12,60,87,9,0.2
2012-07-28T18:00:00,San Francisco,60,1017,13,57,89,9,0.2
2012-07-28T21:00:00,San Francisco,55,1017,11,53,92,10,0.0
2012-07-29T00:00:00,San Francisco,54,1018,9,51,96,7,0.1
2012-07-29T03:00:00,San Francisco,53,1017,9,50,100,2,0.2
2012-07-29T06:00:00,San Francisco,53,1018,9,50,99,5,0.1
2012-07-29T09:00:00,San Francisco,57,1018,9,53,97,10,0.0
2012-07-29T12:00:00,San Francisco,62,1019,10,58,91,10,0.1
2012-07-29T15:00:00,San Francisco,64,1018,13,61,87,10,0.1
2012-07-29T18:00:00,San Francisco,61,1016,13,59,87,10,0.1
2012-07-29T21:00:00,San Francisco,57,1016,10,55,92,10,0.0
2012-07-30T00:00:00,San Francisco,55,1016,8,53,96,7,0.1
2012-07-30T03:00:00,San Francisco,52,1015,7,50,99,0,0.1
2012-07-30T06:00:00,San Francisco,52,1015,6,49,99,0,0.1
2012-07-30T09:00:00,San Francisco,58,1016,5,55,96,3,0.0
2012-07-30T12:00:00,San Francisco,65,1016,7,62,88,10,0.1
2012-07-30T15:00:00,San Francisco,66,1015,11,64,84,10,0.1
2012-07-30T18:00:00,San Francisco,63,1014,10,61,85,10,0.1
2012-07-30T21:00:00,San Francisco,58,1014,8,56,89,10,0.0
2012-07-31T00:00:00,San Francisco,55,1014,7,54,93,7,0.0
2012-07-31T03:00:00,San Francisco,54,1014,5,53,96,2,0.0
2012-07-31T06:00:00,San Francisco,54,1015,5,52,94,5,0.0
2012-07-31T09:00:00,San Francisco,60,1015,7,56,90,10,0.0
2012-07-31T12:00:00,San Francisco,64,1016,10,61,89,10,0.0
2012-07-31T15:00:00,San Francisco,65,1016,12,63,91,10,0.0
2012-07-31T18:00:00,San Francisco,63,1015,10,60,94,10,0.0
2012-07-31T21:00:00,San Francisco,58,1016,8,57,97,7,0.1
2012-08-01T00:00:00,San Francisco,55,1017,7,53,99,5,0.2
2012-08-01T03:00:00,San Francisco,52,1017,8,49,99,7,0.1
2012-08-01T06:00:00,San Francisco,52,1017,7,49,98,1,0.1
2012-08-01T09:00:00,San Francisco,57,1018,6,54,94,3,0.0
2012-08-01T12:00:00,San Francisco,62,1019,9,59,87,10,0.1
2012-08-01T15:00:00,San Francisco,64,1018,11,62,85,9,0.3
2012-08-01T18:00:00,San Francisco,61,1017,11,59,89,9,0.3
2012-08-01T21:00:00,San Francisco,57,1017,9,55,95,7,0.1
2012-08-02T00:00:00,San Francisco,55,1017,8,53,100,2,0.2
2012-08-02T03:00:00,San Francisco,53,1016,7,51,99,1,0.2
2012-08-02T06:00:00,San Francisco,53,1016,6,51,98,0,0.1
2012-08-02T09:00:00,San Francisco,58,1017,5,55,94,3,0.0
2012-08-02T12:00:00,San Francisco,64,1017,8,61,88,10,0.1
2012-08-02T15:00:00,San Francisco,65,1015,11,63,86,9,0.2
2012-08-02T18:00:00,San Francisco,62,1014,11,60,89,9,0.2
2012-08-02T21:00:00,San Francisco,58,1014,9,56,94,7,0.1
2012-08-03T00:00:00,San Francisco,55,1014,8,53,98,2,0.2
2012-08-03T03:00:00,San Francisco,53,1013,8,50,100,1,0.2
2012-08-03T06:00:00,San Francisco,53,1012,8,50,99,3,0.1
2012-08-03T09:00:00,San Francisco,56,1013,9,53,95,8,0.1
2012-08-03T12:00:00,San Francisco,62,1013,11,59,89,6,0.2
2012-08-03T15:00:00,San Francisco,64,1013,13,62,88,8,0.3
2012-08-03T18:00:00,San Francisco,62,1012,13,59,91,7,0.3
2012-08-03T21:00:00,San Francisco,57,1012,12,54,95,7,0.1
2012-08-04T00:00:00,San Francisco,55,1012,10,52,97,5,0.1
2012-08-04T03:00:00,San Francisco,53,1011,10,50,97,10,0.0
2012-08-04T06:00:00,San Francisco,53,1012,9,49,96,10,0.1
2012-08-04T09:00:00,San Francisco,56,1013,9,53,93,10,0.0
2012-08-04T12:00:00,San Francisco,60,1014,11,57,87,10,0.1
2012-08-04T15:00:00,San Francisco,62,1014,12,60,86,8,0.1
2012-08-04T18:00:00,San Francisco,61,1014,11,58,89,7,0.1
2012-08-04T21:00:00,San Francisco,56,1014,9,54,93,7,0.1
2012-08-05T00:00:00,San Francisco,54,1016,9,52,94,2,0.2
2012-08-05T03:00:00,San Francisco,52,1016,8,49,96,2,0.2
2012-08-05T06:00:00,San Francisco,52,1017,7,49,97,2,0.2
2012-08-05T09:00:00,San Francisco,56,1018,6,52,95,5,0.0
2012-08-05T12:00:00,San Francisco,59,1019,8,55,91,8,0.1
2012-08-05T15:00:00,San Francisco,60,1019,12,56,88,5,0.2
2012-08-05T18:00:00,San Francisco,58,1018,13,54,89,7,0.2
2012-08-05T21:00:00,San Francisco,55,1019,10,52,93,7,0.1
2012-08-06T00:00:00,San Francisco,54,1020,7,52,97,1,0.2
2012-08-06T03:00:00,San Francisco,54,1019,5,53,99,0,0.1
2012-08-06T06:00:00,San Francisco,54,1020,4,53,99,0,0.1
2012-08-06T09:00:00,San Francisco,59,1020,5,57,97,1,0.0
2012-08-06T12:00:00,San Francisco,64,1020,9,61,92,4,0.1
2012-08-06T15:00:00,San Francisco,66,1019,14,63,87,9,0.2
2012-08-06T18:00:00,San Francisco,63,1018,14,60,88,9,0.2
2012-08-06T21:00:00,San Francisco,58,1018,11,56,93,10,0.0
2012-08-07T00:00:00,San Francisco,56,1018,9,53,97,7,0.1
2012-08-07T03:00:00,San Francisco,53,1018,7,51,99,0,0.1
2012-08-07T06:00:00,San Francisco,53,1018,7,51,99,0,0.1
2012-08-07T09:00:00,San Francisco,58,1018,8,55,96,3,0.0
2012-08-07T12:00:00,San Francisco,63,1018,12,61,90,10,0.1
2012-08-07T15:00:00,San Francisco,65,1018,15,63,85,9,0.3
2012-08-07T18:00:00,San Francisco,63,1017,15,60,87,9,0.2
2012-08-07T21:00:00,San Francisco,58,1017,12,55,93,7,0.1
2012-08-08T00:00:00,San Francisco,55,1017,8,53,97,1,0.2
2012-08-08T03:00:00,San Francisco,53,1016,6,51,100,0,0.1
2012-08-08T06:00:00,San Francisco,53,1016,6,50,100,0,0.1
2012-08-08T09:00:00,San Francisco,58,1017,6,55,96,3,0.0
2012-08-08T12:00:00,San Francisco,64,1017,9,61,89,10,0.1
2012-08-08T15:00:00,San Francisco,65,1016,11,64,84,9,0.2
2012-08-08T18:00:00,San Francisco,63,1015,11,61,87,10,0.1
2012-08-08T21:00:00,San Francisco,58,1015,9,56,93,7,0.0
2012-08-09T00:00:00,San Francisco,56,1015,6,54,97,1,0.1
2012-08-09T03:00:00,San Francisco,54,1014,5,53,99,0,0.0
2012-08-09T06:00:00,San Francisco,53,1014,4,52,99,0,0.1
2012-08-09T09:00:00,San Francisco,60,1015,4,58,95,3,0.0
2012-08-09T12:00:00,San Francisco,67,1015,8,64,87,10,0.1
2012-08-09T15:00:00,San Francisco,69,1014,11,67,83,10,0.1
2012-08-09T18:00:00,San Francisco,66,1012,11,64,85,10,0.1
2012-08-09T21:00:00,San Francisco,60,1012,9,59,89,10,0.0
2012-08-10T00:00:00,San Francisco,57,1013,8,55,95,7,0.0
2012-08-10T03:00:00,San Francisco,54,1012,6,53,99,0,0.1
2012-08-10T06:00:00,San Francisco,54,1012,5,52,100,0,0.1
2012-08-10T09:00:00,San Francisco,60,1012,5,58,97,3,0.0
2012-08-10T12:00:00,San Francisco,67,1012,7,64,89,10,0.1
2012-08-10T15:00:00,San Francisco,67,1011,10,66,86,10,0.2
2012-08-10T18:00:00,San Francisco,65,1009,10,64,89,10,0.1
2012-08-10T21:00:00,San Francisco,60,1009,8,59,94,7,0.1
2012-08-11T00:00:00,San Francisco,56,1010,7,54,98,1,0.1
2012-08-11T03:00:00,San Francisco,51,1009,5,50,99,0,0.0
2012-08-11T06:00:00,San Francisco,51,1010,4,50,99,0,0.1
2012-08-11T09:00:00,San Francisco,55,1011,5,53,95,3,0.0
2012-08-11T12:00:00,San Francisco,61,1011,8,58,87,10,0.1
2012-08-11T15:00:00,San Francisco,64,1011,11,61,85,10,0.2
2012-08-11T18:00:00,San Francisco,61,1011,11,58,89,9,0.2
2012-08-11T21:00:00,San Francisco,56,1011,9,53,95,7,0.1
2012-08-12T00:00:00,San Francisco,53,1012,6,51,98,1,0.1
2012-08-12T03:00:00,San Francisco,51,1011,5,49,99,0,0.0
2012-08-12T06:00:00,San Francisco,51,1011,4,49,99,1,0.1
2012-08-12T09:00:00,San Francisco,56,1012,4,54,93,5,0.0
2012-08-12T12:00:00,San Francisco,62,1012,8,59,85,10,0.1
2012-08-12T15:00:00,San Francisco,64,1012,11,62,83,10,0.1
2012-08-12T18:00:00,San Francisco,60,1011,11,59,86,10,0.1
2012-08-12T21:00:00,San Francisco,56,1012,8,54,91,7,0.1
2012-08-13T00:00:00,San Francisco,54,1012,6,52,95,2,0.1
2012-08-13T03:00:00,San Francisco,53,1012,5,52,96,1,0.0
2012-08-13T06:00:00,San Francisco,53,1011,4,52,96,3,0.0
2012-08-13T09:00:00,San Francisco,60,1012,4,58,89,10,0.0
2012-08-13T12:00:00,San Francisco,67,1012,7,65,81,10,0.0
2012-08-13T15:00:00,San Francisco,68,1012,10,67,80,10,0.0
2012-08-13T18:00:00,San Francisco,66,1011,9,64,83,10,0.1
2012-08-13T21:00:00,San Francisco,61,1011,8,61,89,10,0.0
2012-08-14T00:00:00,San Francisco,59,1011,6,59,93,7,0.1
2012-08-14T03:00:00,San Francisco,57,1010,5,56,96,1,0.0
2012-08-14T06:00:00,San Francisco,56,1011,4,55,95,3,0.0
2012-08-14T09:00:00,San Francisco,63,1011,4,61,88,10,0.0
2012-08-14T12:00:00,San Francisco,69,1011,8,66,80,10,0.0
2012-08-14T15:00:00,San Francisco,71,1011,11,68,80,10,0.0
2012-08-14T18:00:00,San Francisco,67,1010,10,66,85,10,0.1
2012-08-14T21:00:00,San Francisco,62,1010,8,62,90,10,0.0
2012-08-15T00:00:00,San Francisco,58,1010,6,57,93,7,0.1
2012-08-15T03:00:00,San Francisco,52,1009,6,50,97,1,0.1
2012-08-15T06:00:00,San Francisco,51,1010,6,49,97,1,0.1
2012-08-15T09:00:00,San Francisco,57,1011,6,54,92,5,0.0
2012-08-15T12:00:00,San Francisco,64,1011,8,60,85,10,0.1
2012-08-15T15:00:00,San Francisco,64,1011,11,63,83,10,0.0
2012-08-15T18:00:00,San Francisco,62,1011,11,60,88,10,0.1
2012-08-15T21:00:00,San Francisco,57,1012,9,55,94,7,0.0
2012-08-16T00:00:00,San Francisco,54,1013,7,52,96,1,0.0
2012-08-16T03:00:00,San Francisco,51,1013,5,50,98,0,0.0
2012-08-16T06:00:00,San Francisco,51,1014,5,49,99,0,0.1
2012-08-16T09:00:00,San Francisco,56,1015,6,53,96,3,0.0
2012-08-16T12:00:00,San Francisco,61,1015,9,57,87,10,0.1
2012-08-16T15:00:00,San Francisco,62,1014,12,60,84,9,0.2
2012-08-16T18:00:00,San Francisco,60,1014,12,57,87,9,0.1
2012-08-16T21:00:00,San Francisco,55,1014,10,53,92,10,0.0
2012-08-17T00:00:00,San Francisco,53,1015,9,50,96,10,0.1
2012-08-17T03:00:00,San Francisco,52,1015,7,49,99,7,0.0
2012-08-17T06:00:00,San Francisco,52,1016,6,49,99,0,0.0
2012-08-17T09:00:00,San Francisco,57,1016,7,54,94,3,0.0
2012-08-17T12:00:00,San Francisco,64,1017,11,60,85,10,0.1
2012-08-17T15:00:00,San Francisco,65,1016,14,63,82,10,0.2
2012-08-17T18:00:00,San Francisco,62,1015,13,60,84,10,0.1
2012-08-17T21:00:00,San Francisco,57,1015,11,55,91,10,0.0
2012-08-18T00:00:00,San Francisco,54,1016,10,51,95,10,0.0
2012-08-18T03:00:00,San Francisco,53,1015,10,49,98,10,0.0
2012-08-18T06:00:00,San Francisco,52,1015,10,49,98,10,0.0
2012-08-18T09:00:00,San Francisco,56,1016,10,53,94,10,0.0
2012-08-18T12:00:00,San Francisco,62,1016,13,58,87,10,0.2
2012-08-18T15:00:00,San Francisco,64,1016,15,62,86,9,0.3
2012-08-18T18:00:00,San Francisco,61,1015,15,59,89,9,0.2
2012-08-18T21:00:00,San Francisco,57,1015,13,54,96,10,0.0
2012-08-19T00:00:00,San Francisco,55,1015,11,52,98,10,0.1
2012-08-19T03:00:00,San Francisco,54,1013,9,51,97,10,0.0
2012-08-19T06:00:00,San Francisco,53,1014,9,50,99,10,0.0
2012-08-19T09:00:00,San Francisco,57,1014,10,55,97,10,0.0
2012-08-19T12:00:00,San Francisco,63,1015,12,62,91,10,0.2
2012-08-19T15:00:00,San Francisco,66,1015,15,64,86,9,0.3
2012-08-19T18:00:00,San Francisco,64,1013,15,62,89,9,0.2
2012-08-19T21:00:00,San Francisco,58,1014,13,57,95,10,0.0
2012-08-20T00:00:00,San Francisco,56,1014,10,53,98,10,0.1
2012-08-20T03:00:00,San Francisco,53,1014,9,51,99,10,0.1
2012-08-20T06:00:00,San Francisco,53,1014,9,50,98,10,0.0
2012-08-20T09:00:00,San Francisco,57,1015,9,53,96,7,0.1
2012-08-20T12:00:00,San Francisco,61,1015,12,58,90,4,0.2
2012-08-20T15:00:00,San Francisco,64,1015,15,61,86,9,0.2
2012-08-20T18:00:00,San Francisco,61,1014,15,59,89,9,0.2
2012-08-20T21:00:00,San Francisco,57,1013,13,54,93,10,0.0
2012-08-21T00:00:00,San Francisco,55,1014,11,52,96,10,0.1
2012-08-21T03:00:00,San Francisco,54,1013,8,51,99,7,0.1
2012-08-21T06:00:00,San Francisco,54,1013,9,51,99,5,0.1
2012-08-21T09:00:00,San Francisco,57,1014,9,53,97,7,0.1
2012-08-21T12:00:00,San Francisco,61,1014,12,58,91,3,0.2
2012-08-21T15:00:00,San Francisco,63,1014,15,61,88,5,0.3
2012-08-21T18:00:00,San Francisco,61,1013,14,58,91,7,0.3
2012-08-21T21:00:00,San Francisco,57,1013,12,54,95,10,0.0
2012-08-22T00:00:00,San Francisco,55,1013,9,52,98,7,0.1
2012-08-22T03:00:00,San Francisco,52,1013,7,50,99,1,0.1
2012-08-22T06:00:00,San Francisco,52,1013,8,49,99,5,0.1
2012-08-22T09:00:00,San Francisco,55,1014,8,52,97,10,0.0
2012-08-22T12:00:00,San Francisco,60,1015,10,56,93,8,0.1
2012-08-22T15:00:00,San Francisco,62,1014,13,58,89,5,0.3
2012-08-22T18:00:00,San Francisco,59,1013,13,55,91,7,0.3
2012-08-22T21:00:00,San Francisco,55,1014,10,53,96,7,0.0
2012-08-23T00:00:00,San Francisco,54,1014,8,52,99,3,0.1
2012-08-23T03:00:00,San Francisco,53,1014,7,50,99,7,0.1
2012-08-23T06:00:00,San Francisco,53,1014,6,50,99,1,0.1
2012-08-23T09:00:00,San Francisco,57,1014,6,54,96,3,0.0
2012-08-23T12:00:00,San Francisco,61,1015,9,58,90,8,0.1
2012-08-23T15:00:00,San Francisco,63,1014,12,61,88,5,0.3
2012-08-23T18:00:00,San Francisco,61,1013,12,58,90,7,0.3
2012-08-23T21:00:00,San Francisco,56,1013,10,54,95,10,0.0
2012-08-24T00:00:00,San Francisco,54,1013,8,52,97,7,0.1
2012-08-24T03:00:00,San Francisco,52,1013,7,49,99,1,0.2
2012-08-24T06:00:00,San Francisco,52,1013,6,49,100,0,0.1
2012-08-24T09:00:00,San Francisco,56,1014,6,53,96,3,0.0
2012-08-24T12:00:00,San Francisco,61,1014,8,58,88,10,0.1
2012-08-24T15:00:00,San Francisco,62,1013,11,60,86,9,0.2
2012-08-24T18:00:00,San Francisco,60,1012,11,58,89,9,0.2
2012-08-24T21:00:00,San Francisco,56,1012,8,54,95,7,0.1
2012-08-25T00:00:00,San Francisco,54,1012,7,52,98,1,0.1
2012-08-25T03:00:00,San Francisco,52,1012,7,49,99,0,0.0
2012-08-25T06:00:00,San Francisco,52,1012,7,49,99,0,0.1
2012-08-25T09:00:00,San Francisco,55,1012,8,52,96,2,0.1
2012-08-25T12:00:00,San Francisco,60,1013,10,56,89,6,0.2
2012-08-25T15:00:00,San Francisco,61,1012,12,58,87,8,0.3
2012-08-25T18:00:00,San Francisco,59,1011,12,55,91,7,0.2
2012-08-25T21:00:00,San Francisco,55,1012,10,53,96,7,0.1
2012-08-26T00:00:00,San Francisco,53,1012,9,50,99,5,0.2
2012-08-26T03:00:00,San Francisco,51,1012,9,48,99,10,0.1
2012-08-26T06:00:00,San Francisco,52,1013,9,48,98,10,0.1
2012-08-26T09:00:00,San Francisco,54,1014,9,50,96,7,0.1
2012-08-26T12:00:00,San Francisco,56,1016,10,53,92,3,0.2
2012-08-26T15:00:00,San Francisco,57,1016,13,53,88,6,0.2
2012-08-26T18:00:00,San Francisco,56,1015,12,52,89,9,0.2
2012-08-26T21:00:00,San Francisco,54,1016,9,51,93,7,0.0
2012-08-27T00:00:00,San Francisco,54,1017,6,52,97,1,0.0
2012-08-27T03:00:00,San Francisco,54,1017,4,54,99,0,0.1
2012-08-27T06:00:00,San Francisco,54,1017,3,54,100,0,0.1
2012-08-27T09:00:00,San Francisco,57,1018,3,57,97,1,0.1
2012-08-27T12:00:00,San Francisco,63,1019,7,60,92,4,0.2
2012-08-27T15:00:00,San Francisco,65,1018,11,62,88,9,0.2
2012-08-27T18:00:00,San Francisco,62,1017,11,60,91,9,0.2
2012-08-27T21:00:00,San Francisco,58,1017,8,56,96,7,0.1
2012-08-28T00:00:00,San Francisco,56,1017,5,55,98,1,0.2
2012-08-28T03:00:00,San Francisco,54,1016,4,53,99,1,0.1
2012-08-28T06:00:00,San Francisco,53,1017,4,52,99,1,0.1
2012-08-28T09:00:00,San Francisco,58,1017,5,56,97,3,0.0
2012-08-28T12:00:00,San Francisco,65,1017,9,61,91,10,0.1
2012-08-28T15:00:00,San Francisco,64,1017,13,63,85,10,0.2
2012-08-28T18:00:00,San Francisco,62,1016,13,61,84,10,0.1
2012-08-28T21:00:00,San Francisco,58,1016,11,56,87,10,0.0
2012-08-29T00:00:00,San Francisco,56,1016,8,55,91,10,0.0
2012-08-29T03:00:00,San Francisco,59,1014,5,59,92,10,0.0
2012-08-29T06:00:00,San Francisco,61,1014,4,60,91,10,0.0
2012-08-29T09:00:00,San Francisco,61,1014,5,58,87,10,0.0
2012-08-29T12:00:00,San Francisco,71,1014,9,69,80,10,0.0
2012-08-29T15:00:00,San Francisco,72,1013,12,69,78,10,0.0
2012-08-29T18:00:00,San Francisco,64,1012,12,61,83,10,0.0
2012-08-29T21:00:00,San Francisco,49,1012,10,45,92,10,0.0
2012-08-30T00:00:00,San Francisco,48,1012,8,45,98,7,0.0
2012-08-30T03:00:00,San Francisco,52,1010,6,50,99,0,0.0
2012-08-30T06:00:00,San Francisco,52,1010,6,50,99,0,0.1
2012-08-30T09:00:00,San Francisco,56,1011,7,53,96,1,0.1
2012-08-30T12:00:00,San Francisco,60,1012,10,57,90,4,0.2
2012-08-30T15:00:00,San Francisco,62,1012,13,60,87,8,0.2
2012-08-30T18:00:00,San Francisco,59,1011,14,57,89,7,0.2
2012-08-30T21:00:00,San Francisco,56,1011,12,53,94,10,0.0
2012-08-31T00:00:00,San Francisco,54,1012,10,51,97,10,0.1
2012-08-31T03:00:00,San Francisco,52,1011,8,50,99,10,0.1
2012-08-31T06:00:00,San Francisco,53,1011,8,49,98,7,0.1
2012-08-31T09:00:00,San Francisco,56,1013,8,52,95,3,0.0
2012-08-31T12:00:00,San Francisco,59,1013,10,54,89,10,0.1
2012-08-31T15:00:00,San Francisco,60,1013,13,55,87,8,0.2
2012-08-31T18:00:00,San Francisco,58,1013,13,54,90,7,0.2
2012-08-31T21:00:00,San Francisco,55,1013,10,52,94,10,0.0
2012-09-01T00:00:00,San Francisco,54,1014,8,51,96,7,0.1
2012-09-01T03:00:00,San Francisco,52,1014,6,50,98,0,0.1
2012-09-01T06:00:00,San Francisco,52,1015,6,50,98,0,0.1
2012-09-01T09:00:00,San Francisco,55,1016,5,53,96,3,0.0
2012-09-01T12:00:00,San Francisco,60,1016,7,56,90,10,0.1
2012-09-01T15:00:00,San Francisco,60,1016,10,56,87,10,0.2
2012-09-01T18:00:00,San Francisco,58,1015,10,55,89,9,0.2
2012-09-01T21:00:00,San Francisco,55,1015,6,54,94,8,0.1
2012-09-02T00:00:00,San Francisco,53,1016,4,52,96,3,0.2
2012-09-02T03:00:00,San Francisco,49,1016,3,48,98,0,0.1
2012-09-02T06:00:00,San Francisco,48,1016,2,47,99,0,0.0
2012-09-02T09:00:00,San Francisco,52,1016,3,50,94,3,0.0
2012-09-02T12:00:00,San Francisco,61,1016,6,58,84,10,0.0
2012-09-02T15:00:00,San Francisco,70,1015,9,67,80,10,0.0
2012-09-02T18:00:00,San Francisco,70,1014,9,69,84,10,0.0
2012-09-02T21:00:00,San Francisco,67,1014,7,67,91,7,0.0
2012-09-03T00:00:00,San Francisco,63,1015,5,63,95,2,0.0
2012-09-03T03:00:00,San Francisco,54,1015,4,53,97,1,0.0
2012-09-03T06:00:00,San Francisco,54,1015,4,52,99,0,0.0
2012-09-03T09:00:00,San Francisco,60,1016,3,57,96,3,0.0
2012-09-03T12:00:00,San Francisco,64,1016,6,62,88,10,0.0
2012-09-03T15:00:00,San Francisco,65,1015,10,64,84,10,0.1
2012-09-03T18:00:00,San Francisco,63,1015,9,62,88,10,0.2
2012-09-03T21:00:00,San Francisco,58,1015,6,58,94,6,0.2
2012-09-04T00:00:00,San Francisco,55,1016,5,54,98,0,0.1
2012-09-04T03:00:00,San Francisco,51,1016,4,50,99,0,0.0
2012-09-04T06:00:00,San Francisco,51,1016,4,49,98,1,0.0
2012-09-04T09:00:00,San Francisco,56,1017,4,54,91,5,0.0
2012-09-04T12:00:00,San Francisco,61,1017,7,59,83,10,0.0
2012-09-04T15:00:00,San Francisco,62,1017,11,60,83,10,0.1
2012-09-04T18:00:00,San Francisco,60,1016,10,58,87,10,0.2
2012-09-04T21:00:00,San Francisco,55,1016,8,54,92,7,0.1
2012-09-05T00:00:00,San Francisco,51,1017,6,49,96,1,0.1
2012-09-05T03:00:00,San Francisco,46,1016,4,44,99,0,0.1
2012-09-05T06:00:00,San Francisco,46,1016,3,45,99,0,0.0
2012-09-05T09:00:00,San Francisco,52,1016,3,51,92,3,0.0
2012-09-05T12:00:00,San Francisco,65,1016,7,62,80,10,0.0
2012-09-05T15:00:00,San Francisco,68,1015,10,66,78,10,0.0
2012-09-05T18:00:00,San Francisco,66,1014,9,64,81,10,0.1
2012-09-05T21:00:00,San Francisco,62,1014,7,62,86,10,0.0
2012-09-06T00:00:00,San Francisco,58,1015,6,57,88,10,0.1
2012-09-06T03:00:00,San Francisco,51,1014,6,49,91,7,0.2
2012-09-06T06:00:00,San Francisco,51,1014,5,49,94,5,0.0
2012-09-06T09:00:00,San Francisco,57,1015,4,54,90,10,0.0
